,Unnamed: 0,Title,Genre,Network,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
1312,1312,Goong (Gung),"['comedy', 'romantic']",MBC,nan,2012.0,6.1,,1221.0,122 min,"Dae-seung Kim, Yeo-jeong Jo, Dong-wook Kim, Min-Joon Kim, Ji-Young Park"
1313,1313,Banolrim 3 / Sharp 3: Sharp Love,"['comedy', 'romantic']",KBS2,Not Yet Available,,,,,,
1314,1314,Great Inheritance,['NaN'],KBS2,"Kang Hyun Se (Kim Jae Won) grew up without knowing his father. Due to the lack of fatherly love, he was recruited by a gang and became a third rate mobster. After his mother’s death, he inherits a kindergarden, but he must go through a hundred days of training in order to get it, so he becomes an assistant teacher under a kindergarden teacher Yoo Mi Rae (Han Ji Min) and they develop romantic feelings for one another. However, the kindergarden property sits in the middle of an proposed amusement park development, called “Rainbow Park”. Hyun Se’s boss (Son Byung Ho) needs the money from the construction company so he is manipulating Hyun Se’s hatred towards his father and threatens Hyun Se’s father with the kindergarden Hyun Se has. Little does Hyun Se know that Choi Shi Wan (one of the managers who work for Hyunseh’s father), who is the ex-boyfriend of Yoo Mi Rae, struck a dirty deal with Hyun Se’s boss and is trying to outscore everyone.Produced by the same production team as My Girl and Delightful Girl Choon Hyang.",2006.0,,,,,"Hee-Bong Byun, Ji-min Han, Hyun-Sung Jang, Ji-hee Jin"
1315,1315,I Really Really Like You,['NaN'],MBC,"Yeo Bong Soon (Eugene) leaves her mountain village and comes to Seoul to live and look for her parents after her foster ‘grandmother’ passes away. She finds a job as an assistant cook at the President’s Blue House canteen and later, in the Blue House kitchen. She falls for Jang Joon Won (Ryu Jin), the President’s son, a highly intellectual doctor; however, he is married with a five-year-old daughter. His wife is suffering from dementia. As Bong Soon finds herself falling in love with Joon Won, a love triangle builds up when Bong Ki (Lee Min Ki), the President’s family’s bodyguard, starts to fall for the hillbilly Bong Soon! The drama explores about how Bong Ki gets in touch with his own feelings and how Bong Song’s generosity makes the men fall for her.",1977.0,7.5,,11.0,85 min,"Yeo-song Moon, Ye-jin Im, Hyeon Kim, Bool-am Choi, Woon-yong Jeong"
1316,1316,Love Can’t wait,"['comedy', 'romantic']",MBC,nan,,,,,,
1317,1317,One Fine Day,['romantic'],MBC,"After Seo Haneul (Sung Yu Ri) lost her mother in a fire, she was later adopted by a wealthy family and experienced a life of many twists and turns. Seo Gun’s (Gong Yoo) father had married an unwed mother, thus making Seo Haneul his sister in the eyes of the law. After their parents passed away, Seo Haneul was adopted by a wealthy chairman of a large organization who has also became a gangster. Upon using Haneul to extort money, Seo Gun and Haneul slowly fall in love with each other.",2001.0,7.2,,1300.0,106 min,"Jin-ho Hur, Yeong-ae Lee, Ji-tae Yu, Sang-hui Baek, In-hwan Park"
1318,1318,Seoul 1945,"['historical', 'drama', 'war']",," A drama that takes place during the turbulent times in Korea. The story revolvesaround four young adults. Choi Woon-hyuk (Ryoo Soo-young) was initially born ina poor family. However because of his ambitions and hard work he goes to studyin the Soviet Union and becomes a side man of a high figure. Moon Suk-kyung (SohYoo-jin), being the daughter of a landowner was born into a high classbackground. As for Kim Hae-kyung (Han Eun-jung) she was born into a family oftenant farmers that work on the land Suk-kyung’s father owns. Lee Dong-woo (KimHo-jin) is an adopted son of President Lee Seung-man. See how these fourambitious lives cross in Seoul, 1945.",2006.0,,,,,"Jong-won Choi, Gyu-pil Go, Eun-jeong Han, Yo-seob Hong"
1319,1319,Smile Again,"['drama', 'romantic']",SBS,"Ban Ha Jin (Lee Dong Gun), an orphan and high school drop out, is calculating and ambitious. Even though he dropped out of high school and lives with Choi Yoo Kang (Yoon Se Ah) due to extenuating circumstances, he used to be the high school president and hoped to go to college. Through coincidence, he meets Yoon Jae Myung (Lee Jin Wook), the popular former baseball player from high school, at a bar in Switzerland. Ha Jin manipulates a series of events to become Jae Myung’s best friend. Also coincidentally, he meets Oh Dan Hui (Kim Hee Sun), the girl he loved and hurt in high school. Oh Dan Hui used to play baseball on the boy’s team but now plays softball in college. Her baseball hero is Yoon Jae Myung. All three meet again in Switzerland and again back in Korea. Ha Jin starts working in Jae Myung’s father’s company and does everything to make the rich chairman like him. Jae Myung starts working as the softball coach of his father’s company’s team but then gets transferred. He falls in love with Dan Hui who’s headstrong and optimistic personality attracts him. He asks Ha Jin for advice, but Ha Jin cannot bear to watch Jae Myung take his true love.",2006.0,6.5,,21.0,,"Dong-geon Lee, Hee-seon Kim, Jin-wook Lee, Se-ah Yun"
1320,1320,Spring Waltz,['romantic'],KBS2,"Will the tragedy of spring be repeated years later?To escape debt, Lee Su Ho’s father escaped to a remote island where his friend has a young daughter Eun Young, who is the same age as Su Ho. After being abandoned by his father, Su Ho sought to leave, but his mind changed after being touched by Eun Young’s pure heart. A series of unfortunate events ensue, and Su Ho disappears, while Eun Young is sick in the hospital.Years later, while traveling in Austria, Eun Young meets the talented pianist Jae Ha, a man with a cold exterior with a few words, who bores a resemblance to Su Ho. As their love start to develop, the truth unfolds… Can their love endure the harsh spring tragedy many years ago?",,,,,,
1321,1321,Tree of Heaven,['NaN'],SBS/Fuji TV,"Hana is a bright young girl who lost her father at a young age. When her mother returns to Japan, she comes with her new Korean husband and his son Yunsuh. Yunsuh’s mother died during his 10th birthday and after her death, he becomes autistic. While Hana is fond of her new step-brother, he wants nothing to do with her. When their parents leave on their honeymoon, Hana’s mother leaves the children with her deceased husband’s sister who will manage their inn during the trip. While they are gone, the aunt and her daughter Maya abuse Hana and make plans to sell the inn in order to pay for gambling debts and college. Despite all of this, Hana finds comfort in her brother who begins to open up to her and eventually speaks after Yunsuh’s Birthday. As they start to have feelings for one another, Hana is afraid to love him. She soon leaves with ‘sunbeh ryu’ who also likes her. Later on, Maya gets jealous, and decides to make Hana’s life even more miserable.",2006.0,7.8,,89.0,,"Dong-hwan Jung, Cheong Kim, Reina Asami, Wan Lee"
1322,1322,Which Star Are You From?,"['drama', 'comedy', 'romantic']",MBC,"Sueng Hui (Kim Rae Won) is a director who was deeply in love with Hae Soo (Jung Ryu Won). Even though her family was opposed to Sueng Hui, Hae Soo still wanted to marry Sueng Hui. As he is proposing marriage to her in the car, they end up getting into a car accident resulting in Hae Soo’s death. The drama takes place 3 years after Hae Soo has passed away. Even after three years, Seung Hui’s cannot seem to forget Hae Soo nor put his life back into order. Determined to forget Hae Soo, Sueng Hui takes a trip into the the rural areas of Korea. There, after declaring that he is going to move on with his life and forget about his girlfriend, he goes into town where he sees a girl (Bok Shil) that looks just like his past girlfriend. The resemblence is so startling that he can’t help but stare at her and ends up following her. They eventually end up spending a few days together but after parting, end up meeting again when Bok Shil comes to Seoul and ends up working with Sueng Hui.It is later revealed that Bok Shil is actually Hae Rim, Hae Soo’s youger sister that was lost in a fire. Additionally, a close male family friend was secretly in love with Bok Shil’s older sister and seems to be attracted to Bok Shil as well.",2006.0,7.1,,14.0,60 min,"Ryeowon Jung, Jeong-hwa Kang, Rae-won Kim, Shi-hoo Park"
1323,1323,"Hello, God","['drama', 'romantic']",KBS2,"The story is about a bright and innocent 27 years old guy (Yoo Gun) with an IQ of 65. Because of his issues he is neglected by society and frowned upon, but he tries to be optimistic and not let it bother him. Seo Eun-Hye (Kim Ok Bin), a fumbling swindler running from the cops and who only believes money can bring her happiness, and love will bring more sadness then it’s worth. One day she meets this boy and hey completly changes her outlook on life.",2006.0,6.8,,10.0,60 min,"Geon Yu, Ok-bin Kim, Jong-Hyuk Lee, Chung-sik Sin"
1324,1324,Nukdae / Wolf,['NaN'],MBC,The drama Sweet Guy has been postponed in order to let Eric time to finish the shooting of this one.,2007.0,8.3,,280.0,60 min,"Joon-Gi Lee, Sang-mi Nam, Kyung-ho Jung, Jae-Sung Choi"
1325,1325,"Yoryodol, Sumurahop / 18 vs. 29","['drama', 'comedy', 'romantic']",KBS2,Yu Hyechan is 29 years old. Hyechan is married to Kang Bongman who is her old classmate in high school whom she despised and hated but later fell for. The story opens with her decision to get a divorce. She has a car accident on the way to the courthouse. When she wakes up at the hospital she has no memory of her life past age 18. Her husband trys to support her since she is basically helpless now. As she recovers her memory she also starts to recover a relationship with her husband and begins to fall for him all over again……,2005.0,6.5,,10.0,,"Nae-sang Ahn, Si Won Choi, Kim Jee-Young, Eun-ji Jo"
1326,1326,I Jukilnomui Sarang / A Love to Kill,['NaN'],KBS2,"In A Love to Kill, Bi (Rain or Jeong Ji Hoon) plays a tough guy as the role of a K-1 Fighter, Kang Bok Gu. Bok Gu is a character who is dynamic in nature and grew up in a foster home. He falls in love with a woman whom he should not love. It was because of the woman, his emotionally-wounded brother fell off from the rooftop and became a human vegetable. So, his love is forbidden and inevitably tragic.The woman is Cha Eun Seok (Shin Mina) who is a TV talent and movie actor. It was not that she jilted his brother on purpose, but upon a basis of misunderstanding, his hatred toward Cha Eun Seok grows more and more burning.By becoming Cha Eun Seok’s private bodyguard, Bok Gu keeps concretely practicing his revenge upon her. He only desires ‘to bring his brother’s woman to her knees.’ He is gradually taking Cha Eun Seok to destruction, while he feels his love toward her growing deeper and deeper in his heart.Bok Gu is a cold guy character without any special concern for woman. Martial art of hand-to-hand fighting was just kind of his escape he choose from the shock of a spinster’s death whom he loved from a distance.",2005.0,7.6,,381.0,60 min,"Rain, Min-a Shin, Sa-rang Kim, Ki-woo Lee"
1327,1327,Autumn Shower,['NaN'],MBC,"A story about a man, Choi Yoon-jae (Oh Ji Ho) who ends up getting into a car accident causing the passenger, who is his wife, Gyoo-eun (Kim So Yun) to end up in the hospital who now suffers from a coma. Park Yeon-seo (Jung Ryu Won) is Gyoo-euns bestfriend, who secretly is in love with Yoon-jae. While Gyoo-eun is in a coma, her husband and bestfriend starts an affair. Will Gyoo-eun ever wake up from her coma? If so what will happen?",2005.0,,,,65 min,"Jin-hie Han, Jung-hee Han, Woo-jin Hwang, Ryeowon Jung"
1328,1328,Bul-lyang Joo-boo / Bad Housewife,['NaN'],SBS,"The story is about Su-han, a fatherly man in his mid-thirties, who becomes a full-time home manager after voluntary retirement, while his wife Mi-na becomes the breadwinner who had only concentrated on household chores up until then.The subject of ‘Bad Wife’ is quite ordinary compared to other dramas. There is no amnesia nor is there an innocent child who contracts a fatal disease like other Korean dramas in the same time-slot. The changing roles of a husband and wife are not such an extraordinary or an unusual subject for a TV drama.However, in such a banal setting, the drama succeeds in bringing out a variety of entertaining situations. By changing roles with each other, the married couple comes to face a new environment and, due to the new environment, they face changes through understanding and conflict. The drama realistically describes the process of such change, by providing a few details of some ordinary lives.",2005.0,8.3,,6.0,30 min,"Yûko Fueki, Yeon Woo Jo, Jin-geun Kim, Young-yu Lee"
1329,1329,Seo Dong Yo / Ballad of Seo Dong,"['historical', 'drama', 'romantic']",SBS,"This drama is loosely based on one of Korea’s oldest folk songs. Suh Dong was the illegitimate son of the Paekche emperor and with the help of Princess Sonhwa, the daughter of the emporer of the Silla Kingdom, he went on to become the emporer of Paekche against all odds.",,,,,,
1330,1330,Be Strong Geum Soon,['NaN'],MBC,"This is a story of a young widow, Geum-Soon, who never becomes discouraged or blames other people – no matter what happens in her life. The viewers will get both hope and comfort by watching her do her best in everything she does.It is also a story of a family who loves and takes care of each other. You can always turn to your family and their love gives you the hope to get through the tough times. Sometimes, they seem to make your life more difficult, but they will always stand up for you and love you whatever you do.",2005.0,,,,,"Ja Hye Choi, Yong Jang, Ja-ok Kim, Nam-gil Kim"
1331,1331,Let’s Marry,"['drama', 'romantic']",MBC,nan,,,,,,
1332,1332,Cute or Crazy,['comedy'],SBS,"Park Kyung Rim is an art gallery curator, who lives with her older brother Seung Soo, an English teacher, and her friend So Yoo Jin. Kyung Rim works for Kim Soo Mi, who co-owns the gallery with her husband, Chairman Kim. The Kims have three sons, the youngest of whom, Min Hyuk, is a troublemaker and gadabout. Park Shin Hye is a young student at Seung Soo’s English school.",,,,,,
1333,1333,Beating Heart,"['family', 'drama', 'romantic']",MBC,"Beating Heart is a MBC experimental omnibus drama composed of six chapters with the title: “When did you feel your heart beating the hardest?” Conveying answers, such as love, sorrow and joy, are six pairs of directors and screenwriters who participated in this drama. Each team took one chapter consisting of two episodes.",2009.0,6.1,,63.0,110 min,"Eunhee Huh, Sung-Gun Ahn, Ji-Yeon Byun, Seok-Ho Kang, Dong-Hyun Lee"
1334,1334,Delightful Girl Choon Hyang,"['drama', 'comedy', 'romantic']",KBS2,"“Sassy Girl, Choon-hyang” is the 2005 interpretation of the “Legend of Choon-hyang”. The story begins when Lee Mong-ryong is transferred from Seoul to a high school in Namwon, North Jeolla Province. Chun-hyang does her best to help Mong-ryong, her first love and the son of the Namwon Police Station chief, to enter a prestigious university. However, after meeting with Mong-ryong’s first love, Chae-rin, Mong-ryong’s love toward Chun-hyang is shattered, although Chun-hyang’s love remains unwavering. One day, Byeon Hak-do, CEO of a famous entertainment company, appears in her life. He exudes confidence that he can make any woman fall for him. But as Chun-hyang shows no interest in him, his self-esteem is damaged profoundly. Byeon Hak-do is determined to make her love him.",,,,,,
1335,1335,Pae-syeon 70’s / Fashion 70’s,"['historical', 'drama']",SBS,nan,2005.0,7.8,,22.0,60 min,"Bae Soo Bin, Jeong-myeong Cheon, Lee Eun, Ji-won Ha"
1336,1336,My Rosy Life,['drama'],KBS2,"Maeng Sun-yi sacrificed her childhood and youth to taking care of her father, who started drinking heavily after her mother abandoned them when she was 10, and her two younger siblings. She even gave up her own education because she had to work hard to earn her siblings’ tuitions. She is married to a guy named Ban Sung-moon, her five years junior, and has two daughters with him. Her life continues to present her with endless hardships but she just believes that that is “happiness”. One day her husband falls in love with an attractive divorced woman and demands a divorce from Sun-yi. Sun-yi’s younger sister, Maeng Young-yi, is a successful career woman. She dates her first love Lee Jung-do, who is now married to another woman and who broke up with her for the sake of his career in the past. Finally, Sun-yi’s younger brother, Chul-soo, earns his doctorate degree in the United States and settles down there, completely ignoring his responsibility of taking care of his father. Just to make things worse, Sun-yi is one day diagnosed with cancer, which to her is tantamount to a death sentence. After learning about her disease, her husband reflects on himself and shows her the genuine meaning of marital love.",2005.0,7.3,,6.0,,"Jin-shil Choi, Dong-jik Jang, Tae-ran Lee, Hyeon-ju Son"
1337,1337,The Bizarre Bunch,"['drama', 'comedy']",,"The story revolves around the entire ‘Jang family’ children and their children. Grandma Suh has two sons (Jang Jae Do and Jang Jae Man) and one daughter (Jang Jae Ok). The oldest is Jae-do, who is forced out of his work and begins to look for labour jobs while his wife, Min Sook a traditional home-maker tries to get their slow moving son Jang Ki Woong onto the right track in life and love.",,,,,,
1338,1338,Geu-rin Ro-jeu / Green Rose,"['thriller', 'drama', 'romantic']",SBS,"Lee Jung-Hyun (Go Su) is accused for murdering Oh Soo-Ah’s (Lee Da Hae) father. He runs away and becomes a fugitive. Later, he returns and seeks out revenge. Oh Soo-Ah who is the successor of the enterprise “First Electronic” falls in love with Lee Jung-Hyun.",2005.0,8.0,,68.0,60 min,"Soo Go, Da-hae Lee, Jong-Hyuk Lee, Seo-hyeong Kim"
1339,1339,Golden Apple,['NaN'],KBS2,"Kim Kyung Sook (Park Sol-mi), Kyung Ku (Kim Ji-hoon) and Kyung Min (Ji Hyun-woo)’s father who was a widowed farmer married Keum Shil’s mother when Keum Shil was six. The marriage was not a happy one and Keum Shil’s mother continued her affair with Park Byung Sam (Lee Duk-hwa) a rich landlord in the village who was running for a seat in the Parliament. Her body was discovered in the river after the election and Kyung Sook’s father was wrongly accused of being the killer. He was tortured by the police into admission and later died in custody before trial. Park Byung Sam, who was in actual fact Keum Shil’s real father ordered his brother-in-law to adopt Keum Shil and gave him a job at the Intelligence Office in Seoul. Kyung Sook had also moved to Seoul and worked hard to bring up her brothers. She vowed that she would clear her father’s name and find the real killer. Park Byung Sam remained her no. 1 suspect even though she was in love with his son, Park Jong Kyu (Jung Chan). It turned out that he wasn’t the one but who was and why??",,,,,,
1340,1340,Love Needs a Miracle,"['drama', 'comedy', 'romantic']",SBS,A single mother finds love.,,,,,,
1341,1341,Ha-no-i Sin-bu / Hanoi Bride,['NaN'],SBS,"Park Eun Woo (Lee Dong Wook) worked as a doctor in a clinic in Hanoi where he fell in love with a Vietnamese girl Ly Thi Vu (Kim Ok Bin). Due to the sudden death of his father, he had to return to Korea in a hurry but the message wasn’t related to Ly Thi Vu. His elder brother Park Sok Woo (Lee Won Jong) who worked as a farmer in the field was hard pressed by his mother to go to Vietnam to find a wife and he ended up bringing Ly Thi Vu to Korea with the intention to marry her. Song Il Lan (Yoo Hye Jung) was Park Sok Woo’s childhood friend and she realized that she was in love with him and he had similar feeling for her too. When the misunderstanding between Park Sok Woo and Ly Thi Vu got clarified and all truth were out in the open, his mother who thought Ly Thi Vu was going to be her first son’s wife and liked her didn’t think she was good enough for her second son as he was a doctor. Ly Thi Vu was hurt and returned to Hanoi. Later the mother came to realize her folly and relented. Park Eun Woo didn’t want to give up Ly Thi Vu and so he went back to work in Hanoi and search for her.",2005.0,,,,50 min,"Boo-Ja Kang, Ok-bin Kim, Dong-Wook Lee, Won-jong Lee"
1342,1342,An-nyoung Peu-ran-che-seu-ka / Hello Franceska,"['comedy', 'horror']",MBC,"Romania, 2005. One of the last vampire families on earth decides to disguise themselves and live among humans until “the glory of their empire” revives. They are sent to different places all over the world that are considered safe by their leader.However, a group of vampires takes the wrong ship and happens to come to Korea. On board, they run into a timid and unlucky man Doo-il. One of the vampires bites him by mistake and he becomes one of them. They promise Doo-il that they will return him into a human on the day when their leader comes to find them. He doesn’t have any other choice but to live with them. They are disguised as a family of five and start new lives in Seoul. Can they really go back to their country safely when their leader comes to find them?While watching the vampires who disguise themselves as a human family, the viewers will witness both their human sides and the humans’ inhuman sides. Can Seoul be a safe place for them?",20052006.0,7.2,,26.0,45 min,"Daniel Henney, Ryeowon Jung, Du-il Lee, Kyeon Lee"
1343,1343,Geon-bbang-seon-saeng-kwa Byeol-sa-tang / Hello My Teacher,"['drama', 'romantic', 'school']",SBS,"Na Bori (Gong Hyo Jin) is a 25 year old woman who desperately wants to be a teacher at the high school she was kicked out of due misunderstanding with her teachers over injuring a group of male classmates. After getting her GED, she rejects job offers from other high schools and works on becoming a teacher at her old high school so she could work side by side with her high school love interest, the art teacher Ji Hyun Woo (Kim Da Hyun). However, the only thing that enables her to get the coveted job is by signing a contract to essentially babysit Park Tae In (Gong Yoo), a troublemaker who attends the same high school. Tae In, a lonely youth, quickly becomes the “jjang”, or “king” of the high school, and enjoys playing mean tricks on Bori whose easygoing personality attracts the majority of her students. Noh Jemma (Choi Yeo Jin) is jealous of the relationship between Bori and Tae In, and goes out of her way to get Bori kicked out but she’s not the only one against them…",2005.0,7.2,,150.0,,"Yoo Gong, Hyo-Jin Kong"
1344,1344,Hong Kong Express,['NaN'],SBS,nan,,,,,,
1345,1345,Maen-bal-eui Cheong-choon / The Youth in Bare Foot,"['drama', 'romantic']",MBC,nan,,,,,,
1346,1346,Geu-nyeo-ga Dol-ah-wat-da / Ice Girl,['NaN'],KBS2,"Before the marriage to fiance, a young lady Kim suddenly suffered a heart attack. She was moved to her father’s hospital, but her father Dr. Kim was not able to save her. So he took her body and froze her until he could find a way to save her.And 25 years later, in 2005, she is revided. But she cannot remember her fiance… and she falls in love with his son…",2005.0,,,,60 min,"Park Soon Chun, Kwon Hyuk Ho, Kim Hyo Jin, Yoon So Jung"
1347,1347,Byeon-ho-sa-deul / Lawyers,"['thriller', 'romantic']",MBC,"Suk-ki (Kim Sung Soo) and Suh Jung-ho (Kim Sang Kyung) are colleagues within a lawfirm. Besides being colleagues, they are bitter rivals. Ha-young (Han Go Eun) is a secretary in the lawfirm who develops a relationship with Suk-Ki. This drama tells the story of the ambition and relationships that circle in the lawfirm.",2018.0,7.7,,337.0,,"Joon-Gi Lee, Ye-ji Seo, Hye-yeong Lee, Min-su Choi"
1348,1348,Hae Byun Eh Ro Gayo / Let’s Go to the Beach,"['drama', 'comedy', 'romantic']",SBS,nan,,,,,,
1349,1349,Sa-rang Chan-ga / Love Hymn,['NaN'],MBC,"This is a story of the love and success of Soon Jin who is poor, but always optimistic about her life. Soon Jin’s story will remind the viewers that true happiness depends on one’s mindset. It also shows us the great power of love. Combining the good qualities of both Italian and Korean dishes, a character finds success in the restaurant business and even expands the business abroad. Through Soon Jin’s family, the drama also emphasizes the importance of family in our lives. Unlike a typical Cinderella story, the viewer will witness Soon Jin using her every effort to become the best.",,,,,,
1350,1350,Loveholic,['NaN'],KBS2,"It’s a love story between the disobedient student Kang-wook and his teacher Yool-ju set in a high school in Chuncheon.Before meeting Kang-wook, Yool-ju has been dating Tae-hyeon, a public prosecutor. But over time Yool-ju and Kang-wook fall deeply in love with each other despite social prejudices, the age gap and the teacher-student relation. One day, Yool-ju accidentally kills Kang-wook’s classmate who intentionally harasses Kang-wook. But due to narcolepsy, Yool-ju doesn’t remember what has happened, as she falls asleep during the incident. To protect her, Kang-wook goes to jail in place of Yool-ju.Five years later, when Kang-wook is released from prison, he meets with Yool-ju again, but Yool-ju is engaged to Tae-hyeon. Learning what sacrifice he has made for her, Yool-ju wants to return to Kang-wook, but this time Kang-wook is not alone — Ja-kyung, his former classmate and currently a radio program host, is beside him. The circumstances hamper Yool-ju from loving Kang-wook, but she is desperate to help him recover the lost five years and become a top-notch cook.",2009.0,6.8,,73.0,110 min,"Chil-in Kwon, Ja-Hyeon Chu, Soo Yeon Han, Chan Jung, Heung-su Kim"
1351,1351,Peurahaui Yeonin / Lovers in Prague,['NaN'],SBS,"The president’s daughter, Yoon Jae-hee (Jun Do-yeon) is a Korean diplomat in Prague. She has only recently recovered from a devastating break up five years earlier with Ji Young-woo (Kim Min-joon), the son of a prominent Korean businessman. Choi Sang-hyun (Kim Joo-hyuk) is a detective who goes to Prague searching for his ex-girlfriend Hye-joo (Yoon Se-ah). Hye-joo broke up with Sang-hyun over the phone from Prague and Sang-hyun can not accept it.Sang-hyun meets Jae-hee in Prague and misunderstandings abound. Eventually the two help each other and become friends. When they return to Korea love blossoms, but their respective ex’s and very different social status put it to the test.",20052006.0,7.3,,53.0,40 min,"Do-yeon Jeon, Ju-hyuk Kim, Min-Joon Kim, Jung-woo Ha"
1352,1352,Marrying a Millionaire,"['drama', 'romantic']",SBS,"Want to marry a millionaire? Add one ‘Average Joe’, be one of eight women selected, and money from the television network station and you can.Han Eun-young works as a clerk at a bank, trying to pay off the debts her step-mother and sister have piled on her. Kim Young-hoon is your regular, ‘Average Joe’, worker. He provides for his father, his older brother and his wife, as well as his younger brother. One day, PD Yoo Jin-ha is asked to take over the project, “Marry a Millionaire”. Reluctantly, he agrees to handle the project. His search begins for the perfect man to play the ‘millionaire’. His goal is to use a man who is an average worker, but can pull off the facade of a millionaire. Kim Young-hoon is that man. Although he works hard for a living, there are many who can easily mistake him for a rich guy. By chance, Eun-young is selected to be a particpant in the TV show. Although the women are not supposed to know that this millionaire of their’s is just a regular worker, Eun-young knows his true identity. How? Simple. Young-hoon was her first love. After many years, they meet up again at a party. Although she didn’t recognize him at first, she realized it was the young boy she had fallen in love with back in middle school. Although she says she made a mistake in liking him, being in the show with him is bringing up warm feelings once again.Marrying a Millionaire is based on the US reality television show, Joe Millionaire.",20052006.0,,,,60 min,"Soo Go, Eun-seon Han, Hee-jung Kim, Hyun-joo Kim"
1353,1353,My Girl,"['comedy', 'romantic']",SBS,"When Gong Chan (Lee Dong Wook) meets the lively and beautiful Yoo Rin (Lee Da Hae), he finds out that she has connections to his missing cousin, whom his grandfather has been searching for. He asks Yoo Rin to lie about being his long missing cousin until he can find his real cousin. She says yes, but soon their feelings for each other get in the way of their plans. Gong Chan’s friend, Jung Woo (Lee Joon Ki) falls for Yoo Rin while Gong Chan’s ex-girlfriend, Seo Hyun (Park Si Yeon), a pro tennis player, tries to win him back. Will the two ever tell each other how they feel? Will Gong Chan ever find his real cousin?",2001.0,8.1,,42075.0,123 min,"Jae-young Kwak, Tae-Hyun Cha, Ji-hyun Jun, In-mun Kim, Wok-suk Song"
1354,1354,Nae I-reum-eun Kim Sam-soon / My Name is Kim Sam Soon,"['comedy', 'romantic']",MBC,"Kim Sam Soon (Kim Sun Ah) is a baker who has a talent in making pastries and cakes. On Christmas Eve, she caught her boyfriend, Min Hyun Woo (Lee Kyu Han), cheating on her and breaks up on the same night. On that same night, she accidentally went into the men’s restroom and met Hyun Jin Hun (Hyun Bin), a somewhat callous fellow but sometimes considerate guy. By sheer coincidence, Jin Hun needs a baker for his restaurant Bon Appetit and Sam Soon is unemployed. Sam Soon is hired as the restaurant’s chief baker and the two fights like cat and dog. Nevertheless, they started to have feeling for each other and Sam Soon agreed to post as Jin Hun’s girlfriend so his mother would leave him alone. Things got complicated when Jin Hun’s ex-girlfriend Yoo Hee Jin came back from the States intending to win him back.",,,,,,
1355,1355,Eo-yeo-ppeun Dang-sin / My Sweetheart My Darling,['NaN'],,"This drama portrays the various ways of loving of seven guys and girls through a story that revolves around a man and a woman who used to be elementary school classmates. In Young (Lee Bo Young) accidentally runs into her elementary school classmate Ki Jun (Kim Seung Soo) after so many years, and the two tie the knot despite their parents’ protests. But after failing to get pregnant even after three years of marriage, In Young faces a divorce. The situation escalates when Jae Min, an executive of a publishing company and a widower, shows interest in In Young, and a girl named Hee Joo, who has had a crush on Ki Jun since childhood, shows up. While In Young and Ki Jun attempt to make their new relationships work, In-young becomes pregnant out of the blue as she continues to see Ki Jun even after the divorce. To make things worse, In Young’s younger brother, In Cheol, gets embroiled in a love triangle involving his sister’s friend Sun Mi and the girl named Mi Jung, whom he dated while serving in the army.",,,,,,
1356,1356,Hwansaeng – Nekseuteu / Next,"['historical', 'drama', 'romantic']",MBC,"Kang Jung Hwa (Jang Shin Young) is a promising young stage actress who has a chance encounter on the subway with Dr. Min Ki Beom (Ryu Soo Young), a brilliant young neurosurgeon. Soon after, she collapses for reasons no one can explain. This event starts a cascade of memories of past experiences from previous lives. Jung Hwa then undergoes treatment by hypnosis for insomnia with psychologist Dr. Lee Soo Hyeon (Park Ye Jin) at the suggestion of fellow actor and boyfriend, Min Ki Soo (Lee Jong Soo). Unexplained also is the powerful attraction between Jung Hwa and Ki Beom. Things are further complicated for them all by the fact that Ki Soo is Dr. Min’s brother and Dr. Lee is Dr. Min’s fiancee. Jung Hwa chooses to delve into her past life memories and discovers that all four, herself, Soo Hyeon, Ki Beom and Ki Soo have lived past lives of intertwined fates. She searches for the answer to why these four are reborn over and over only to find each other again and continue the cycle of misfortune.",2015.0,7.2,,592.0,,"Baek-Hyun Byun, Kyung-soo Do, Ga-young Moon, Se-hun Oh"
1357,1357,Only You,['NaN'],SBS,"Eun Jae (Han Chae Young) was a stubborn and head-strong girl who had a passion for cooking. She did not have any interest in going to college and with the help of her hig school friend, Jung Hyun Sung (Lee Chun Hee)ran away to Italy to enroll in a cooking school. Jung Hyun Sung who loved her dearly went along with her.Han Yi-Joon (Jo Hyun Jae) came from a wealthy family. He travelled to Italy looking for his mother and there he ran into Eun Jae, who had also been seeking the same person to learn the secrets to making great pasta. She comforted Yi-Joon, who was distraught over his mother’s remarrying, and they ended up making love. Yi Joon left Eun Jae the next morning over some misunderstanding. Eun Jae became pregnant and had no choice but to give up her dream and to return to Korea.6 years later, Eun Jae was working in low paying restaurant jobs, Yi-Joon atarted to take over the operations of his family’s business, and Hyun Sung was working as a chef for one of the restarurants owned by Yi-Joon and managed by Ji Soo Yeon (Hong Soo Hyun). Hyun Sung was good with Eun Jae’s son and he was helping out Eun Jae’s whole family financially as they had fallen on hard times. Yi-Joon found out that he still had feelings for Eun Jae as they ran into each other when he was looking for a new chef for his restaurant. The dramatic tension unfolds as the four main characters worked out their feelings for each other.",20142015.0,,,,,"Chae-Ah Han, Yu-Yi Han, Sung Hyuk, Han-Yong Jeong"
