,Unnamed: 0,Title,Genre,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
366,366,Younger,"['comedy', 'romance']","After being mistaken for younger than she really is, a single mother decides to take the chance to reboot her career and her love life as a 26-year old.",2015,7.8,,13675.0,22 min,"Sutton Foster, Miriam Shor, Hilary Duff, Debi Mazar"
367,367,The Brink,['comedy'],Top U.S. government and military scramble to prevent World War 3 from happening amidst the chaos of a geopolitical crisis.,2019,6.9,69.0,58.0,91 min,"Alison Klayman, Stephen K. Bannon, Louis Aliot, Patrick Caddell, Steve Cortes"
368,368,Vinyl,"['drama', 'music']",A New York music executive in the 1970s hustles to make a career out of the city's diverse music scene.,2016,7.8,,19304.0,60 min,"Bobby Cannavale, Paul Ben-Victor, P.J. Byrne, Max Casella"
369,369,The 100,"['drama', 'mystery', 'sci-fi']","Set ninety-seven years after a nuclear war has destroyed civilization, when a spaceship housing humanity's lone survivors sends one hundred juvenile delinquents back to Earth, in hopes of possibly re-populating the planet.",2014,7.7,,171597.0,43 min,"Eliza Taylor, Bob Morley, Marie Avgeropoulos, Isaiah Washington"
370,370,Tyrant,"['action', 'drama', 'thriller']",An unassuming American family is drawn into the workings of a turbulent Middle Eastern nation.,20142016,7.8,,21167.0,60 min,"Adam Rayner, Jennifer Finnigan, Ashraf Barhom, Moran Atias"
371,371,Devious Maids,"['comedy', 'drama', 'mystery']",Four Latina maids with ambition and dreams of their own work for the rich and famous in Beverly Hills.,20132016,7.8,,20380.0,60 min,"Ana Ortiz, Dania Ramirez, Roselyn Sanchez, Judy Reyes"
372,372,Once Upon a Time,"['adventure', 'fantasy', 'romance']",A young woman with a troubled past is drawn to a small town in Maine where fairy tales are to be believed.,2019,,,,,"Quentin Tarantino, Margot Robbie, Timothy Olyphant, Brad Pitt, Leonardo DiCaprio"
373,373,Scandal,"['drama', 'thriller']",A former White House Communications Director starts her own crisis management firm only to realize her clients are not the only ones with secrets.,20122018,7.8,,63326.0,43 min,"Kerry Washington, Darby Stanchfield, Katie Lowes, Guillermo Díaz"
374,374,Grimm,"['drama', 'fantasy', 'horror']",A homicide detective discovers he is a descendant of hunters who fight supernatural forces.,20112017,7.8,,101557.0,45 min,"David Giuntoli, Russell Hornsby, Silas Weir Mitchell, Sasha Roiz"
375,375,Portlandia,['comedy'],"A sketch-comedy series that parodies life in Portland, Oregon.",20112018,7.8,,16349.0,22 min,"Fred Armisen, Carrie Brownstein, Kyle MacLachlan, Sam Adams"
376,376,Switched at Birth,"['drama', 'family', 'romance']",Two teenage girls' lives are turned upside down when they find out they were switched at birth.,20112017,7.8,,21562.0,60 min,"Katie Leclerc, Vanessa Marano, Constance Marie, D.W. Moffett"
377,377,Wilfred,"['comedy', 'drama', 'mystery']",The story of a depressed man who inexplicably is the only one who can see his neighbor's dog as a full grown man in a dog suit.,20112014,7.8,,38499.0,22 min,"Elijah Wood, Jason Gann, Fiona Gubelmann, Dorian Brown Pham"
378,378,Human Target,"['action', 'adventure', 'crime']",An unique bodyguard protects his clients by secretly infiltrating their lives in order to draw out and eliminate threats.,20102011,7.8,,16567.0,60 min,"Mark Valley, Chi McBride, Jackie Earle Haley, Indira Varma"
379,379,Reaper,"['adventure', 'comedy', 'drama']","On his 21st birthday, Sam discovers his parents sold his soul to the devil before birth and he must now be a bounty hunter for the devil until he dies.",20072009,7.8,,22291.0,45 min,"Bret Harrison, Tyler Labine, Rick Gonzalez, Missy Peregrym"
380,380,My Name Is Earl,['comedy'],"A ne'er do well wins $100,000 in the lottery and decides to right all the wrongs from his past with his newfound realization.",20052009,7.8,,90868.0,22 min,"Jason Lee, Ethan Suplee, Jaime Pressly, Nadine Velazquez"
381,381,Robot Chicken,"['animation', 'action', 'comedy']",Pop culture references fly thick and fast as stop-motion animation is featured in sketches lampooning everything from television movies to comic books.,2005,7.8,,37181.0,11 min,"Seth Green, Matthew Senreich, Breckin Meyer, Tom Root"
382,382,NCIS,"['action', 'crime', 'drama']","The cases of the Naval Criminal Investigative Service's Washington, D.C. Major Case Response Team, led by Special Agent Leroy Jethro Gibbs.",2003,7.8,,106466.0,60 min,"Mark Harmon, David McCallum, Sean Murray, Pauley Perrette"
383,383,Star Wars: Clone Wars,"['animation', 'action', 'adventure']",The events and battles of the Galactic Republic's last major war are recounted.,20082020,8.1,,39243.0,23 min,"Tom Kane, Matt Lanter, Dee Bradley Baker, James Arnold Taylor"
384,384,Teen Titans,"['animation', 'action', 'adventure']",A team of five teenaged superheroes save the world from many villains around their city while experiencing things normal teens face today.,2018,6.8,69.0,11714.0,84 min,"Aaron Horvath, Peter Rida Michail, Greg Cipes, Scott Menville, Khary Payton, Tara Strong"
385,385,3rd Rock from the Sun,"['comedy', 'family', 'sci-fi']","A group of aliens are sent to Earth, disguised as a human family, to experience and report life on the 3rd planet from the sun.",19962001,7.8,,43144.0,60 min,"John Lithgow, Jane Curtin, Kristen Johnston, French Stewart"
386,386,The Outer Limits,"['drama', 'fantasy', 'horror']","A modern revival of the classic science fiction horror anthology show The Outer Limits (1963). Episodes often have twist-endings and involve aliens. Sometimes, a story from one episode continues in a later episode.",19631965,8.2,,6194.0,51 min,"Bob Johnson, Ben Wright, William Douglas, Robert Culp"
387,387,The Munsters,"['comedy', 'family', 'fantasy']","A family of friendly monsters have misadventures, never quite understanding why people react to them so strangely.",19641966,7.8,,10488.0,30 min,"Fred Gwynne, Al Lewis, Yvonne De Carlo, Butch Patrick"
388,388,Castle Rock,"['drama', 'fantasy', 'horror']","Based on the stories of Stephen King, the series will intertwine characters and themes from the fictional town of Castle Rock.",2018,7.7,,23744.0,60 min,"André Holland, Melanie Lynskey, Bill Skarsgård, Jane Levy"
389,389,Timeless,"['action', 'adventure', 'drama']",An unlikely trio travel through time in order to battle unknown criminals and protect history as we know it.,20162018,7.7,,30073.0,60 min,"Abigail Spencer, Matt Lanter, Malcolm Barrett, Paterson Joseph"
390,390,Designated Survivor,"['action', 'drama', 'mystery']",A low-level Cabinet member becomes President of the United States after a catastrophic attack kills everyone above him in the line of succession.,20162019,7.7,,56436.0,60 min,"Kiefer Sutherland, Adan Canto, Italia Ricci, Kal Penn"
391,391,Crazy Ex-Girlfriend,"['comedy', 'musical']","A young woman abandons a choice job at a law firm and her life in New York in an attempt to find happiness in the unlikely locale of West Covina, California.",2015,7.7,,13315.0,42 min,"Rachel Bloom, Donna Lynne Champlin, Vincent Rodriguez III, Pete Gardner"
392,392,Love,"['comedy', 'drama', 'romance']","A program that follows a couple who must navigate the exhilarations and humiliations of intimacy, commitment and other things they were hoping to avoid.",2019,8.8,,42857.0,15 min,"Scott Whyte, Nolan North, Matthew Yang King, Michael Benyaer"
393,393,Unbreakable Kimmy Schmidt,"['comedy', 'drama']",A woman is rescued from a doomsday cult and starts life over again in New York City.,20152019,7.7,,54759.0,30 min,"Ellie Kemper, Jane Krakowski, Tituss Burgess, Carol Kane"
394,394,12 Monkeys,"['adventure', 'drama', 'mystery']",Follows the journey of a time traveler from the post-apocalyptic future who appears in present day on a mission to locate and eradicate the source of a deadly plague that will nearly destroy the human race.,20152018,7.7,,35088.0,42 min,"Aaron Stanford, Amanda Schull, Noah Bean, Barbara Sukowa"
395,395,Graceland,"['action', 'crime', 'drama']","A rookie FBI agent is sent to a house for undercover agents in Southern California, where he is trained by a former legend FBI agent.",20132015,7.7,,15164.0,42 min,"Daniel Sunjata, Aaron Tveit, Vanessa Ferlito, Manny Montana"
396,396,Nashville,"['drama', 'music', 'romance']","Follows the lives and tragedies of rising and fading country music stars in Nashville, Tennessee.",20122018,7.7,,21691.0,43 min,"Hayden Panettiere, Clare Bowen, Charles Esten, Jonathan Jackson"
397,397,Arrow,"['action', 'adventure', 'crime']","Spoiled billionaire playboy Oliver Queen is missing and presumed dead when his yacht is lost at sea. He returns five years later a changed man, determined to clean up the city as a hooded vigilante armed with a bow.",2012,7.7,,376593.0,42 min,"Stephen Amell, Katie Cassidy, David Ramsey, Susanna Thompson"
398,398,Video Game High School,"['action', 'romance', 'sci-fi']","In a futuristic world where gaming is the top sport, a teenager attends a school which specializes in a curriculum of video games in each genre.",20122014,7.7,,12193.0,42 min,"Josh Blaylock, Ellary Porterfield, Johanna Braddy, Jimmy Wong"
399,399,The Finder,"['comedy', 'crime', 'drama']","An Iraq war vet suffers a brain injury that triggers the ability to see connections between seemingly unrelated events, objects or people.",2012,7.7,,13944.0,44 min,"Geoff Stults, Maddie Hasson, Mercedes Mason, Michael Clarke Duncan"
400,400,Major Crimes,"['crime', 'drama', 'mystery']","The Closer (2005) spin-off series, which follows Captain Raydor of the Los Angeles Police Department.",20122018,7.7,,10645.0,43 min,"Mary McDonnell, G.W. Bailey, Tony Denison, Michael Paul Chan"
401,401,Hart of Dixie,"['comedy', 'drama', 'romance']","New Yorker and new doctor Zoe Hart accepts an offer from a stranger, Dr. Harley Wilkes, to work in his medical practice in Bluebell, Alabama. She arrives to find he has died and left half the practice to her in his will.",20112015,7.7,,40781.0,60 min,"Rachel Bilson, Jaime King, Cress Williams, Wilson Bethel"
402,402,Magic City,"['crime', 'drama']",Centers on Miami mobsters and other characters from Miami Beach in the late 1950s.,20122013,7.7,,11278.0,50 min,"Jeffrey Dean Morgan, Olga Kurylenko, Steven Strait, Jessica Marais"
403,403,New Girl,['comedy'],"After a bad break-up, Jess, an offbeat young woman, moves into an apartment loft with three single men. Although they find her behavior very unusual, the men support her - most of the time.",20112018,7.7,,169221.0,22 min,"Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone"
404,404,Smash,"['drama', 'musical']","There is more drama behind the scenes than on stage, as the team prepares an ambitious Broadway musical on the life of Marilyn Monroe.",20122013,7.7,,15536.0,44 min,"Debra Messing, Jack Davenport, Katharine McPhee, Christian Borle"
405,405,My Little Pony: Friendship Is Magic,"['animation', 'adventure', 'comedy']","After learning that her friends, as well as herself, are the magical Elements of Harmony, studious unicorn Twilight Sparkle is sent by her mentor, Princess Celestia, to Ponyville to study the magic of friendship with help from her friends.",2010,7.7,,17794.0,22 min,"Ashleigh Ball, Tabitha St. Germain, Tara Strong, Andrea Libman"
406,406,Franklin & Bash,"['comedy', 'crime']",Lawyers and lifelong friends Jared Franklin and Peter Bash are recruited by a large firm's major partner after winning a high-profile case.,20112014,7.7,,12654.0,60 min,"Mark-Paul Gosselaar, Breckin Meyer, Reed Diamond, Malcolm McDowell"
407,407,Nikita,"['action', 'crime', 'drama']",A rogue assassin returns to take down the secret organization that trained her.,20102013,7.7,,46241.0,60 min,"Maggie Q, Shane West, Lyndsy Fonseca, Aaron Stanford"
408,408,Happy Endings,"['comedy', 'romance']","This Chicago-set sitcom follows the intertwined lives of six young urbanites trying to learn the ropes of adulthood. Through breakups and whatever other curve-balls life throws them, the pals stick together.",20112013,7.7,,32397.0,22 min,"Eliza Coupe, Elisha Cuthbert, Zachary Knighton, Adam Pally"
409,409,Teen Wolf,"['action', 'drama', 'fantasy']",An average high school student and his best friend get caught up in some trouble causing him to receive a werewolf bite. As a result they find themselves in the middle of all sorts of dramas in Beacon Hills.,20112017,7.7,,114844.0,41 min,"Tyler Posey, Holland Roden, Dylan O'Brien, Linden Ashby"
410,410,The Vampire Diaries,"['drama', 'fantasy', 'horror']","The lives, loves, dangers and disasters in the town, Mystic Falls, Virginia. Creatures of unspeakable horror lurk beneath this town as a teenage girl is suddenly torn between two vampire brothers.",20092017,7.7,,260519.0,43 min,"Nina Dobrev, Paul Wesley, Ian Somerhalder, Kat Graham"
411,411,SGU Stargate Universe,"['drama', 'sci-fi']","Trapped on an Ancient spaceship billions of light-years from home, a group of soldiers and civilians struggle to survive and find their way back to Earth.",2009,7.4,,315.0,,"David Blue, Brian J. Smith, Peter Kelamis, Jennifer Spence"
412,412,Nurse Jackie,"['comedy', 'drama']",A drug-addicted nurse struggles to find a balance between the demands of her frenetic job at a New York City hospital and an array of personal dramas.,20092015,7.7,,22643.0,27 min,"Edie Falco, Merritt Wever, Paul Schulze, Dominic Fumusa"
413,413,Dollhouse,"['drama', 'mystery', 'sci-fi']","A futuristic laboratory has erased the identities of lost young people, and now imprints them with the temporary identities they need to fulfill assignments for clients.",20092010,7.7,,43842.0,44 min,"Eliza Dushku, Harry Lennix, Fran Kranz, Tahmoh Penikett"
414,414,Moonlight,"['drama', 'fantasy', 'horror']",A vampire lands work as a private investigator and falls for a mortal woman.,2016,7.4,99.0,224102.0,111 min,"Barry Jenkins, Mahershala Ali, Naomie Harris, Trevante Rhodes, Alex R. Hibbert"
415,415,Terminator: The Sarah Connor Chronicles,"['action', 'drama', 'sci-fi']","Set after the events in Terminator 2: Judgment Day (1991), Sarah Connor and her son, John, try to stay under-the-radar from the government, as they plot to destroy the computer network, Skynet, in hopes of preventing Armageddon.",20082009,7.7,,54737.0,60 min,"Lena Headey, Thomas Dekker, Summer Glau, Richard T. Jones"
416,416,Legend of the Seeker,"['action', 'adventure', 'drama']","After the mysterious murder of his father, a son's search for answers begins a momentous fight against tyranny.",20082010,7.7,,31730.0,44 min,"Craig Horner, Bridget Regan, Bruce Spence, Craig Parker"
417,417,Foster's Home for Imaginary Friends,"['animation', 'adventure', 'comedy']",A boy and his beloved imaginary friend are able to stay together at an orphanage of sorts for imaginary friends that children have outgrown to be adopted by new children.,20042009,7.7,,16182.0,30 min,"Keith Ferguson, Grey Griffin, Phil LaMarr, Tom Kenny"
418,418,One Tree Hill,"['drama', 'romance', 'sport']","Half-brothers Lucas and Nathan Scott trade between kinship and rivalry both on the basketball court and in the hearts of their friends in the small, but not so quiet town of Tree Hill, North Carolina.",20032012,7.7,,66338.0,60 min,"Chad Michael Murray, James Lafferty, Hilarie Burton, Bethany Joy Lenz"
419,419,Drake & Josh,"['comedy', 'family']",Two teens become step brothers. One is an awkward geek and the other is a popular musician.,20042007,7.7,,31561.0,23 min,"Drake Bell, Josh Peck, Miranda Cosgrove, Jonathan Goldstein"
420,420,Nip/Tuck,['drama'],The dark and twisted trials of two plastic surgeons.,20032010,7.7,,50437.0,44 min,"Dylan Walsh, Julian McMahon, Joely Richardson, John Hensley"
421,421,Aqua Teen Hunger Force,"['animation', 'comedy']","The misadventures of a milkshake, an order of fries, a meatball, and their retired next door neighbor in the suburbs of New Jersey.",20002015,7.7,,21146.0,15 min,"Dave Willis, Carey Means, Dana Snyder, Matt Maiellaro"
422,422,The Grim Adventures of Billy & Mandy,"['animation', 'comedy', 'family']",The ill-tempered Grim Reaper gets into a wager that forces him to become the life-long companions of two scheming youngsters after he loses.,20012007,7.7,,17715.0,30 min,"Richard Steven Horvitz, Grey Griffin, Greg Eagles, Vanessa Marshall"
423,423,CSI: Crime Scene Investigation,"['crime', 'drama', 'mystery']",An elite team of police forensic evidence investigation experts work their cases in Las Vegas.,20002015,7.7,,72962.0,60 min,"Laurence Fishburne, Marg Helgenberger, George Eads, Eric Szmanda"
424,424,Even Stevens,"['comedy', 'family']","The misadventures of the Stevens family of five in Sacramento, California.",20002003,7.7,,12500.0,30 min,"Shia LaBeouf, Christy Carlson Romano, A.J. Trauth, Nick Spano"
425,425,Hey Arnold!,"['animation', 'comedy', 'drama']","The everyday life of Arnold, a 4th-grader in a nameless city that resembles Brooklyn, New York, who lives in a multi-racial boarding house with his grandparents and a motley assortment of neighbors and friends.",19962004,7.7,,27412.0,15 min,"Francesca Marie Smith, Jamil Walker Smith, Dan Castellaneta, Justin Shenkarow"
426,426,Star Trek: Voyager,"['action', 'adventure', 'sci-fi']","Pulled to the far side of the galaxy, where the Federation is seventy-five years away at maximum warp speed, a Starfleet ship must cooperate with Maquis rebels to find a way home.",19952001,7.7,,50641.0,44 min,"Kate Mulgrew, Robert Beltran, Roxann Dawson, Robert Duncan McNeill"
427,427,ER,"['drama', 'romance']","The lives, loves and losses of the doctors and nurses of Chicago's County General Hospital.",19942009,7.7,,46014.0,44 min,"Anthony Edwards, George Clooney, Julianna Margulies, Eriq La Salle"
428,428,Law & Order,"['crime', 'drama', 'mystery']","Follows a crime (usually a murder), usually adapted from current headlines, from two separate vantage points, the police investigation and the prosecution in court.",1999,8.0,,68069.0,60 min,"Mariska Hargitay, Christopher Meloni, Ice-T, Dann Florek"
429,429,MacGyver,"['action', 'adventure', 'drama']","Young Angus ""Mac"" MacGyver works for a clandestine organization within the U.S. government, relying on his unconventional problem-solving skills to save lives.",2016,5.2,,14185.0,43 min,"Lucas Till, Tristin Mays, Justin Hires, George Eads"
430,430,Taxi,['comedy'],The staff of a New York City taxicab company go about their job while they dream of greater things.,1976,8.3,94.0,630020.0,114 min,"Martin Scorsese, Robert De Niro, Jodie Foster, Cybill Shepherd, Albert Brooks"
431,431,The Pink Panther Show,"['animation', 'comedy', 'family']","The Pink Panther is a heroic, moral cartoon cat with pink fur and the manners of an English aristocrat. He only becomes flustered or angry at obtuse or offensive humans who try to disrupt ...                See full summary »",19691976,7.7,,13511.0,90 min,"Paul Frees, Rich Little, Dave Barry, Mel Blanc"
432,432,9-1-1,"['action', 'drama', 'thriller']","Explores the high-pressure experiences of the first responders who are thrust into the most frightening, shocking and heart-stopping situations.",2018,7.6,,12388.0,43 min,"Angela Bassett, Peter Krause, Oliver Stark, Aisha Hinds"
433,433,Homecoming,"['drama', 'thriller']","Heidi works at Homecoming, a facility helping soldiers transition to civilian life. Years later when the Department of Defense questions why she left, Heidi realizes there's a whole other story behind the one she's been telling herself.",2017,7.5,73.0,406906.0,133 min,"Jon Watts, Tom Holland, Michael Keaton, Robert Downey Jr., Marisa Tomei"
434,434,Frequency,"['drama', 'fantasy', 'mystery']","A police detective in 2016 discovers that she is able to communicate with her father via a ham radio, despite the fact that he died in 1996.",2000,7.4,67.0,94143.0,118 min,"Gregory Hoblit, Dennis Quaid, Jim Caviezel, Shawn Doyle, Elizabeth Mitchell"
435,435,The Ranch,"['comedy', 'drama']",The son of a Colorado rancher returns home from a semi-pro football career to run the family business.,2016,7.6,,26386.0,30 min,"Ashton Kutcher, Debra Winger, Sam Elliott, Grady Lee Richmond"
436,436,Second Chance,"['drama', 'sci-fi']",A billionaire bio-engineer brings a dead police officer back to life.,2016,7.6,,10924.0,42 min,"Robert Kazinsky, Dilshad Vadsaria, Adhir Kalyan, Ciara Bravo"
437,437,The Magicians,"['drama', 'fantasy']","After being recruited to a secretive academy, a group of students discover that the magic they read about as children is very real-and more dangerous than they ever imagined.",2015,7.6,,34772.0,60 min,"Jason Ralph, Stella Maeve, Hale Appleman, Arjun Gupta"
438,438,Shooter,"['action', 'drama']","A conspiracy thriller that follows the journey of Bob Lee Swagger, a highly-decorated veteran who is coaxed back into action to prevent a plot to kill the President.",2016,7.6,,25853.0,60 min,"Ryan Phillippe, Shantel VanSanten, Cynthia Addai-Robinson, Omar Epps"
439,439,Stalker,"['crime', 'drama', 'thriller']",A team of detectives investigates stalkers in Los Angeles.,19741975,8.5,,3605.0,51 min,"Darren McGavin, Simon Oakland, Jack Grinnage, Ruth McDevitt"
440,440,Constantine,"['drama', 'fantasy', 'horror']",A man struggling with his faith who is haunted by the sins of his past is suddenly thrust into the role of defending humanity from the gathering forces of darkness.,2005,7.0,,275250.0,121 min,"Francis Lawrence, Keanu Reeves, Rachel Weisz, Djimon Hounsou, Shia LaBeouf"
441,441,Ballers,"['comedy', 'drama', 'sport']","A series centered around a group of football players and their families, friends, and handlers.",2015,7.6,,32050.0,30 min,"Dwayne Johnson, John David Washington, Rob Corddry, Troy Garity"
442,442,The Bridge,"['crime', 'drama', 'mystery']",Two detectives work together to take down a serial killer operating on both sides of the Texas-Chihuahua border.,1995,7.6,66.0,65078.0,135 min,"Clint Eastwood, Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak"
443,443,Go On,['comedy'],"An irreverent sportscaster, pressured by his boss to join a support group because he can't move forward after the death of his wife, finds connection with the extremely varied members.",2004,6.2,,147774.0,98 min,"Gary Winick, Jennifer Garner, Mark Ruffalo, Judy Greer, Andy Serkis"
444,444,Witches of East End,"['drama', 'fantasy']","Centers on the adventures of a mother and her two adult daughters, both of whom unknowingly are their family's next generation of witches, who lead seemingly quiet, uneventful modern day ...                See full summary »",20132014,7.6,,22249.0,60 min,"Julia Ormond, Jenna Dewan, Rachel Boston, Mädchen Amick"
445,445,Last Man Standing,['comedy'],A married father of three tries to maintain his manliness in a world increasingly dominated by women.,2011,7.6,,25648.0,30 min,"Tim Allen, Nancy Travis, Hector Elizondo, Christoph Sanders"
446,446,Awkward.,"['comedy', 'drama', 'romance']","An unpopular 15-year-old gains immediate, yet unwanted, popularity at her high school when the student body mistakes an accident she has for a suicide attempt.",20112016,7.6,,40719.0,22 min,"Ashley Rickards, Beau Mirchoff, Jillian Rose Reed, Brett Davern"
447,447,Blue Bloods,"['crime', 'drama']",Revolves around a family of New York cops.,2010,7.6,,28481.0,43 min,"Donnie Wahlberg, Bridget Moynahan, Will Estes, Len Cariou"
448,448,Rizzoli & Isles,"['crime', 'drama', 'mystery']",Detective Jane Rizzoli and Chief Medical Examiner Dr. Maura Isles team up to solve crimes in Boston.,20102016,7.6,,27360.0,60 min,"Angie Harmon, Sasha Alexander, Jordan Bridges, Bruce McGill"
449,449,Haven,"['crime', 'drama', 'fantasy']","Many in the coastal town of Haven, Maine have a dormant curse or ""trouble"" that could trigger at any time for any reason. FBI agent Audrey Parker, the sheriff and the town's black sheep must deal with the troubles' deadly effects.",2013,6.7,,96277.0,115 min,"Lasse Hallström, Julianne Hough, Josh Duhamel, Cobie Smulders, David Lyons"
450,450,Life Unexpected,['drama'],"After 15 years in foster homes, Lux decides to get emancipated, which leads to her meeting her birth parents.",20102011,7.6,,13112.0,60 min,"Shiri Appleby, Kristoffer Polaha, Britt Robertson, Kerr Smith"
451,451,Flashforward,"['drama', 'mystery', 'sci-fi']",A special task force in the FBI investigates after every person on Earth simultaneously blacks out and awakens with a short vision of their future.,20092010,7.6,,57254.0,42 min,"Courtney B. Vance, Joseph Fiennes, Jack Davenport, Zachary Knighton"
452,452,Warehouse 13,"['drama', 'mystery', 'sci-fi']","Pete and Myka, U.S Secret Service agents, are deployed in South Dakota's Warehouse 13 with a new assignment from an authority above and outside the government.",20092014,7.6,,43022.0,43 min,"Eddie McClintock, Joanne Kelly, Saul Rubinek, Allison Scagliotti"
453,453,Greek,"['comedy', 'drama']","Freshman Rusty Cartwright arrives at college and decides he no longer wants to be the boring geek from high school. He decides to pledge a fraternity. He is offered 2 bids; one from his sister's boyfriend Evan's fraternity and one from Cappie, his sister's ex-boyfriend's fraternity. Rusty must learn to handle his new life, and his new relationship with his sister. His sister must decide if she ...                See full summary »",2010,6.4,65.0,161068.0,109 min,"Nicholas Stoller, Jonah Hill, Russell Brand, Elisabeth Moss, Rose Byrne"
454,454,The Penguins of Madagascar,"['animation', 'action', 'adventure']",The daily adventures of penguins living in New York's Central Park Zoo.,20082015,7.6,,14157.0,11 min,"John DiMaggio, Tom McGrath, Jeff Bennett, James Patrick Stuart"
455,455,Heroes,"['drama', 'fantasy', 'sci-fi']",Common people discover that they have super powers. Their lives intertwine as a devastating event must be prevented.,20062010,7.6,,217945.0,45 min,"Jack Coleman, Hayden Panettiere, Milo Ventimiglia, Masi Oka"
456,456,Kyle XY,"['drama', 'mystery', 'romance']","A family takes in a formerly institutionalized teen savant who is missing standard human behaviors such as anger, joy, and love.",,,,,,
457,457,The Closer,"['crime', 'drama', 'mystery']","Deputy Police Chief Brenda Johnson runs the Priority Homicide Division of the LAPD with an unorthodox style. Her innate ability to read people and obtain confessions helps her and her team solve the city's toughest, most sensitive cases.",20052012,7.6,,20972.0,46 min,"Kyra Sedgwick, J.K. Simmons, Corey Reynolds, Robert Gossett"
458,458,Masters of Horror,['horror'],"Anchor Bay has amassed some of the greatest horror film writers and directors to bring to you the anthology series, ""Masters of Horror"". For the first time, the foremost names in the horror...                See full summary »",2002,7.6,,486.0,90 min,"Mike Mendez, Dave Parker, Dario Argento, Bruce Campbell, John Carpenter, Wes Craven"
459,459,Big Love,['drama'],A polygamist and his relationship with his three wives.,20062011,7.6,,19025.0,60 min,"Bill Paxton, Jeanne Tripplehorn, Chloë Sevigny, Ginnifer Goodwin"
460,460,Grey's Anatomy,"['drama', 'romance']",A drama centered on the personal and professional lives of five surgical interns and their supervisors.,2005,7.6,,210013.0,41 min,"Justin Chambers, Ellen Pompeo, Chandra Wilson, James Pickens Jr."
461,461,Cold Case,"['crime', 'drama', 'mystery']","The Philadelphia homicide squad's lone female detective finds her calling when she's assigned ""cold cases"", older crimes that have never been solved.",20032010,7.6,,22183.0,44 min,"Kathryn Morris, Danny Pino, John Finn, Jeremy Ratchford"
462,462,The L Word,"['drama', 'romance']","Follows the lives and loves of a small, close-knit group of gay women living in Los Angeles as well as the friends and family members that either support or loathe them.",20102012,6.1,,954.0,,"Whitney Mixter, Kelsey Grace Chavarria, Alyssa Morgan, Kacy Boccumini"
463,463,The Amazing Race,"['action', 'adventure', 'family']","Multiple teams race around the globe for $1,000,000 to 'amazing' locations.",2001,7.6,,12700.0,60 min,"Phil Keoghan, Joyce Agu, Uchenna Agu, Jet McCoy"
464,464,Alias,"['action', 'drama', 'mystery']","Sydney Bristow is an international spy recruited out of college, trained for espionage and self-defense.",20012006,7.6,,42015.0,42 min,"Jennifer Garner, Ron Rifkin, Carl Lumbly, Kevin Weisman"
465,465,Darkwing Duck,"['animation', 'action', 'adventure']",A bumbling superhero battles crime with the help of his daughter and pilot sidekick.,19911992,7.6,,12866.0,30 min,"Jim Cummings, Terence McGovern, Christine Cavanaugh, Katie Leigh"
466,466,Tiny Toon Adventures,"['animation', 'adventure', 'comedy']","The wacky adventures of the new young hip generation of Warner Bros. Looney Tunes characters, most of them descendants of the original classic toon cast.",19901995,7.6,,10416.0,23 min,"Charlie Adler, John Kassir, Tress MacNeille, Joe Alaskey"
467,467,TaleSpin,"['animation', 'action', 'adventure']",Baloo the Bear from the Jungle Book is cast as a 1930's Pacific Islands bush pilot.,19901991,7.6,,11682.0,30 min,"Ed Gilbert, R.J. Williams, Sally Struthers, Jim Cummings"
468,468,Chip 'n' Dale Rescue Rangers,"['animation', 'adventure', 'comedy']","Disney's fun-loving chipmunks are re-imagined as the leaders of a team of pint-sized crime-fighters, rounding out the team are two mice, Gadget Hackwrench and Monterey Jack and Zipper, a fly.",19881990,7.6,,14915.0,22 min,"Peter Cullen, Corey Burton, Jim Cummings, Tress MacNeille"
469,469,Moonlighting,"['comedy', 'drama', 'mystery']",The quirky cases of a former model and a smart aleck detective who manage a private detective agency.,2016,7.4,99.0,224102.0,111 min,"Barry Jenkins, Mahershala Ali, Naomie Harris, Trevante Rhodes, Alex R. Hibbert"
470,470,The A-Team,"['action', 'adventure', 'crime']","Four Vietnam vets, framed for a crime they didn't commit, help the innocent while on the run from the military.",2010,6.8,,234271.0,117 min,"Joe Carnahan, Liam Neeson, Bradley Cooper, Sharlto Copley, Jessica Biel"
471,471,Bewitched,"['comedy', 'family', 'fantasy']",A witch married to an ordinary man cannot resist using her magic powers to solve the problems her family faces.,19641972,7.6,,14433.0,25 min,"Elizabeth Montgomery, Dick York, Dick Sargent, Agnes Moorehead"
472,472,Everything Sucks!,['comedy'],"In 1990s Oregon, members of a high school A/V club clash with the drama club.",2018,7.5,,11576.0,30 min,"Jahi Di'Allo Winston, Peyton Kennedy, Patch Darragh, Claudine Mboligikpelani Nako"
473,473,"Midnight, Texas","['drama', 'fantasy', 'mystery']","Midnight is a safe haven for those who are different, but with the presence of outsiders, the residents band together and form a strong and unlikely family.",20172018,7.5,,10801.0,60 min,"François Arnaud, Dylan Bruce, Parisa Fitz-Henley, Arielle Kebbel"
474,474,Mars,"['adventure', 'drama', 'sci-fi']",The first manned mission from Earth to Mars in 2033 attempts to colonize the red planet.,20042007,8.4,,60333.0,44 min,"Kristen Bell, Percy Daggs III, Jason Dohring, Francis Capra"
