,Unnamed: 0,Title,Genre,Network,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
1132,1132,Working Mom,"['Family', 'Famromance']",SBS,"><p><img alt=""workingmom.jpg"" src=""https://www.koreandrama.org/wp-content/uploads/2008/08/workingmom.jpg""/></p><p>Title: ÌÂ‰Û¼ÕÌ_‰Û_å_ÌÇå¤èÏ ÌÂå_ÒÌÂåÊ‰Û¢ÌÇå¤èÏ / Working Mom<br/> Also known as: Working Mom, Stay Home Mom / Working Mom Ì¢‰âÂ‰ÛÏ The Taming of the Bad Husband<br/> Chinese title : Ì_å¼å_Ì_®Õ‰Û_Ì´å_è Ì´å_è  / Ì_åüåÌ¬‰Û¡åøÌ_åüè Ì´å_åÇÌ©å©åøÌ_ÒåÌ¬å¨å¡<br/> Genre: Family, Famromance<br/> Episodes: 16<br/> Broadcast network: SBS<br/> Broadcast period: 2008-July-30 to 2008-Sep-18<br/> Air time: Wednesdays &amp; Thursdays 21:55 (9:55 Korean time)</p><p><span id=""more-648""></span></p><p><strong>Synopsis </strong></p><p>The drama is about a business woman turned housewife, Choi Ga Young. She used to be a successful business woman but that was until she got pregnant with her younger boyfriendÌ¢‰âÂ‰ã¢s baby. Now she is married to Park Jae Sung and they have two sons together. In hopes of having her children well provided for, she tries to find somebody for her father so that he could remarry. The only trouble is her stepmother refuses to babysit her children while she goes back to work and to add onto her problems, her husband is secretly seeing his colleague.</p><p><strong>Cast </strong></p><p><a href=""http://star.koreandrama.org/?p=218"" target=""_blank"">Yum Jung Ah</a> as Choi Ga Young<br/> <a href=""http://star.koreandrama.org/?p=205"" target=""_blank"">Bong Tae Kyu</a> as Park Jae Sung<br/> <a href=""http://star.koreandrama.org/?p=1104"" target=""_blank"">Cha Ye Ryun</a> as Go Eun Ji<br/> <a href=""http://star.koreandrama.org/?p=857"" target=""_blank"">Yoo Tae Joon</a> as Ha Jung Won</p><p><strong>Extended Cast </strong></p><p><a href=""http://star.koreandrama.org/?p=356"" target=""_blank"">Kim Ja OK</a> as Kim Bok Sil (Eun JiÌ¢‰âÂ‰ã¢s mother)<br/> <a href=""http://star.koreandrama.org/?p=3803"" target=""_blank"">Yoon Joo Sang</a> as Choi Jong Man (Ga YoungÌ¢‰âÂ‰ã¢s father)<br/> <a href=""http://star.koreandrama.org/?p=6980"" target=""_blank"">Im Dae Ho</a> as Go Ju Mong<br/> Hong Choong Min as Jung Hyun Joo<br/> No Jung Woong as Park Ji Ho<br/> Jung Tae Won as Park Ji Min<br/> <a href=""http://star.koreandrama.org/?p=6601"" target=""_blank"">Kim Ji Young</a> as Ahn Hong Boon<br/> <a href=""http://star.koreandrama.org/?p=6480"" target=""_blank"">Lee Sung Min</a> as Kang Chul Min<br/> <a href=""http://star.koreandrama.org/?p=12655"" target=""_blank"">Kim Ga Yun</a> as Park In Hye<br/> Jung Hyo Eun as Kang Soo Bin<br/> <a href=""http://star.koreandrama.org/?p=43241"" target=""_blank"">Lee Eun Soo</a> as Kang Won Jae (In HyeÌ¢‰âÂ‰ã¢s &amp; Chul MinÌ¢‰âÂ‰ã¢s son)<br/> <a href=""http://star.koreandrama.org/?p=975"" target=""_blank"">Ha Jae Young</a> as Jang Kyung Tae<br/> <a href=""http://star.koreandrama.org/kwon-yool/"" target=""_blank"">Kwon Se In</a></p><p><strong>Production Credits </strong></p><p>Scriptwriter: Kim Hyun Hee<br/> Producer: Oh Jong Rok</p><p><strong>Episode Ratings</strong></p><p></p><table cellspacing=""1"" class=""wptable rowstyle-alt"" id=""wptable-36""><thead><tr><th align=""center"" class=""sortable"" style=""width:100px"">Date</th><th align=""center"" class=""sortable"" style=""width:80px"">Episode</th><th align=""center"" class=""sortable"" style=""width:110px"">Nationwide</th><th align=""center"" class=""sortable"" style=""width:110px"">Seoul</th></tr></thead><tr><td align=""center"" style=""width:100px"">2008-07-30</td><td align=""center"" style=""width:80px"">1</td><td align=""center"" style=""width:110px"">9.7 (9th)</td><td align=""center"" style=""width:110px"">10.0 (8th)</td></tr><tr class=""alt""><td align=""center"" style=""width:100px"">2008-07-31</td><td align=""center"" style=""width:80px"">2</td><td align=""center"" style=""width:110px"">9.7 (12th)</td><td align=""center"" style=""width:110px"">10.1 (9th)</td></tr><tr><td align=""center"" style=""width:100px"">2008-08-06</td><td align=""center"" style=""width:80px"">3</td><td align=""center"" style=""width:110px"">13.3 (5th)</td><td align=""center"" style=""width:110px"">13.4 (5th)</td></tr><tr class=""alt""><td align=""center"" style=""width:100px"">2008-08-07</td><td align=""center"" style=""width:80px"">4</td><td align=""center"" style=""width:110px"">12.5 (8th)</td><td align=""center"" style=""width:110px"">12.3 (7th)</td></tr><tr><td align=""center"" style=""width:100px"">2008-08-13</td><td align=""center"" style=""width:80px"">5</td><td align=""center"" style=""width:110px"">14.6 (12th)</td><td align=""center"" style=""width:110px"">15.1 (10th)</td></tr><tr class=""alt""><td align=""center"" style=""width:100px"">2008-08-14</td><td align=""center"" style=""width:80px"">6</td><td align=""center"" style=""width:110px"">14.6 (10th)</td><td align=""center"" style=""width:110px"">14.2 (10th)</td></tr><tr><td align=""center"" style=""width:100px"">2008-08-20</td><td align=""center"" style=""width:80px"">7</td><td align=""center"" style=""width:110px"">14.5 (3rd)</td><td align=""center"" style=""width:110px"">14.8 (3rd)</td></tr><tr class=""alt""><td align=""center"" style=""width:100px"">2008-08-21</td><td align=""center"" style=""width:80px"">8</td><td align=""center"" style=""width:110px"">14.7 (9th)</td><td align=""center"" style=""width:110px"">14.3 (11th)</td></tr><tr><td align=""center"" style=""width:100px"">2008-08-27</td><td align=""center"" style=""width:80px"">9</td><td align=""center"" style=""width:110px"">16.4 (3rd)</td><td align=""center"" style=""width:110px"">17.3 (3rd)</td></tr><tr class=""alt""><td align=""center"" style=""width:100px"">2008-08-28</td><td align=""center"" style=""width:80px"">10</td><td align=""center"" style=""width:110px"">16.4 (4th)</td><td align=""center"" style=""width:110px"">16.2 (5th)</td></tr><tr><td align=""center"" style=""width:100px"">2008-09-03</td><td align=""center"" style=""width:80px"">11</td><td align=""center"" style=""width:110px"">14.9 (5th)</td><td align=""center"" style=""width:110px"">14.5 (5th)</td></tr><tr class=""alt""><td align=""center"" style=""width:100px"">2008-09-04</td><td align=""center"" style=""width:80px"">12</td><td align=""center"" style=""width:110px"">18.8 (2nd)</td><td align=""center"" style=""width:110px"">18.6 (2nd)</td></tr><tr><td align=""center"" style=""width:100px"">2008-09-10</td><td align=""center"" style=""width:80px"">13</td><td align=""center"" style=""width:110px"">15.6 (5th)</td><td align=""center"" style=""width:110px"">15.9 (4th)</td></tr><tr class=""alt""><td align=""center"" style=""width:100px"">2008-09-11</td><td align=""center"" style=""width:80px"">14</td><td align=""center"" style=""width:110px"">15.5 (5th)</td><td align=""center"" style=""width:110px"">15.5 (5th)</td></tr><tr><td align=""center"" style=""width:100px"">2008-09-17</td><td align=""center"" style=""width:80px"">15</td><td align=""center"" style=""width:110px"">15.4 (5th)</td><td align=""center"" style=""width:110px"">15.8 (6th)</td></tr><tr class=""alt""><td align=""center"" style=""width:100px"">2008-09-18</td><td align=""center"" style=""width:80px"">16</td><td align=""center"" style=""width:110px"">15.8 (4th)</td><td align=""center"" style=""width:110px"">15.3 (7th)</td></tr></table><p></p><p>Source : TNS Media Korea</p><p><a href=""http://tv.sbs.co.kr/workingmom"" target=""_blank"">Official Site</a></p><div class=""sharedaddy sd-sharing-enabled""><div class=""robots-nocontent sd-block sd-social sd-social-icon sd-sharing""><h3 class=""sd-title"">Share this:</h3><div class=""sd-content""><ul><li class=""share-facebook""><a class=""share-facebook sd-button share-icon no-text"" data-shared=""sharing-facebook-648"" href=""https://www.koreandrama.org/working-mom/?share=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Facebook""><span></span><span class=""sharing-screen-reader-text"">Click to share on Facebook (Opens in new window)</span></a></li><li class=""share-twitter""><a class=""share-twitter sd-button share-icon no-text"" data-shared=""sharing-twitter-648"" href=""https://www.koreandrama.org/working-mom/?share=twitter"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Twitter""><span></span><span class=""sharing-screen-reader-text"">Click to share on Twitter (Opens in new window)</span></a></li><li class=""share-end""></li></ul></div></div></div></div>",2008,,,,,"Jung-ah Yum, Ha Jae-Young, Tae-gyu Bong, Ye-ryeon Cha"
1133,1133,My Woman,['Romance'],MBC,"Se Ra is an ambitious woman who discarded her long time boyfriend, Hyun Min, in order to join high society. Though she seems weak, she actually has a great determination to fulfill her dreams. Se Ra betrays Hyun Min in order for her to become successful. This in turn causes Hyun Min to hate Tae Sung. The drama also portrays the #1 export industry.</p><p><strong>Cast </strong></p><p><a href=""http://star.koreandrama.org/?p=276"" target=""_blank"">Park Sol Mi </a>as Yoon Se Ra<br/> <a href=""http://star.koreandrama.org/?p=532"" target=""_blank"">Ko Joo Won</a> as Kim Hyun Min<br/> Ì¢‰âÂ‰ÛÏ <a href=""http://star.koreandrama.org/?p=33663"" target=""_blank"">Yoo Tae Woong</a> as Hyun Min <em>(young)</em><br/> <a href=""http://star.koreandrama.org/?p=492"" target=""_blank"">Park Jung Chul</a> as Jang Tae Sung<br/> <a href=""http://star.koreandrama.org/?p=436"" target=""_blank"">Choi Yeo Jin</a> as Jang Tae Hee<br/> <a href=""http://star.koreandrama.org/?p=1081"" target=""_blank"">Chu Sang Mi </a> as Hong Min Ye</p><p><strong>Extended Cast </strong></p><p><a href=""http://star.koreandrama.org/?p=779"" target=""_blank"">Lee Bo Hee</a> as Ha Shin Ae<br/> <a href=""http://star.koreandrama.org/?p=280"" target=""_blank"">Park Jung Soo</a> as Lee Soon Hwa<br/> <a href=""http://star.koreandrama.org/?p=943"" target=""_blank"">Jung Han Yong</a> as Jang Joong Han / Chairman Jang<br/> Seol Yoon (ÌÂ‰Û_å_ÌÂÒå_) as Jang Tae Ryung<br/> Hwang Gun as Yoon Se Ho<br/> Yum Chul Ho as Park Il Do<br/> Lee Ye Rim as Choi Jin Sun<br/> Lee Jong Rae as Choi Choong Ki</p><p><strong>Production Credits</strong></p><p>Director: Lee Kwan Hee<br/> Scriptwriters: Lee Hee Woo (ÌÂåå«Ì_ååÂÌÂÁå¡) &amp; Sun Kyung Hee (ÌÂ‰Û_åÊÌ»å_å_Ì_ååÂ)</p><p><strong>Poster</strong></p><p><a href=""https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster1.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-23002"" height=""112"" sizes=""(max-width: 150px) 100vw, 150px"" src=""https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster1-150x112.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster1-150x112.jpg 150w, https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster1-300x225.jpg 300w, https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster1.jpg 1024w"" title=""My Woman Poster1"" width=""150""/></a> <a href=""https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster2.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-23003"" height=""120"" sizes=""(max-width: 150px) 100vw, 150px"" src=""https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster2-150x120.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster2-150x120.jpg 150w, https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster2-300x240.jpg 300w, https://www.koreandrama.org/wp-content/uploads/2008/07/My-Woman-Poster2.jpg 687w"" title=""My Woman Poster2"" width=""150""/></a></p><p><a href=""http://www.imbc.com/broad/tv/drama/mylady/concept/"" target=""_blank"">Official Site</a></p><p><a href=""http://www.imbc.com/broad/tv/drama/mylady/wallpaper/index.html"" target=""_blank"">Wallpaper</a></p><p><a href=""http://www.dramafever.com/drama/463/1/My_Woman/"" target=""_blank"">Watch Online in Dramafever.com</a></p><div class=""sharedaddy sd-sharing-enabled""><div class=""robots-nocontent sd-block sd-social sd-social-icon sd-sharing""><h3 class=""sd-title"">Share this:</h3><div class=""sd-content""><ul><li class=""share-facebook""><a class=""share-facebook sd-button share-icon no-text"" data-shared=""sharing-facebook-646"" href=""https://www.koreandrama.org/my-woman/?share=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Facebook""><span></span><span class=""sharing-screen-reader-text"">Click to share on Facebook (Opens in new window)</span></a></li><li class=""share-twitter""><a class=""share-twitter sd-button share-icon no-text"" data-shared=""sharing-twitter-646"" href=""https://www.koreandrama.org/my-woman/?share=twitter"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Twitter""><span></span><span class=""sharing-screen-reader-text"">Click to share on Twitter (Opens in new window)</span></a></li><li class=""share-end""></li></ul></div></div></div></div>",2016,,,,40 min,"Hwang Young Hee, Jeong-hee Jang, Seung-jo Jang, Kyung-ho Jung"
1134,1134,Daughter in Law,"['Romance', 'family']",SBS,"><p><img alt="""" class=""alignnone size-full wp-image-23000"" height=""547"" sizes=""(max-width: 364px) 100vw, 364px"" src=""https://www.koreandrama.org/wp-content/uploads/2008/07/Daughter-in-Law-01.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2008/07/Daughter-in-Law-01.jpg 364w, https://www.koreandrama.org/wp-content/uploads/2008/07/Daughter-in-Law-01-99x150.jpg 99w, https://www.koreandrama.org/wp-content/uploads/2008/07/Daughter-in-Law-01-199x300.jpg 199w"" title=""Daughter in Law 01"" width=""364""/></p><p>Title: ÌÇå©å¡ÌÇÊåÌÇå_åÂÌÂ‰ã¢‰âÂ ÌÇå©å¡ÌÇÊåÌÇ‰Û_èÏ / Daughter in Law<br/> chinese title : Ì´å»å_Ì´å_‰ÛÁÌ´‰Û_åÀÌ´‰ÛªÕÌ´å¡‰Û÷Ì´å´å¦Ì´å´å¦<br/> Genre: Romance, family<br/> Episodes: 131<br/> Broadcast network: SBS<br/> Broadcast period: 2008-July-21 to 2008-Dec-20<br/> Air time: Mondays to Saturdays 8:30</p><p><span id=""more-727""></span></p><p><strong>Synopsis </strong></p><p>Noy Yet Available</p><p><strong>Cast </strong></p><p><em>Ma Family </em></p><p><a href=""http://star.koreandrama.org/?p=142"" target=""_blank"">Jung Chan</a> as Ma Kang Min<br/> <a href=""http://star.koreandrama.org/?p=905"" target=""_blank"">Lee Jong Soo</a> as Ma Kang San<br/> <a href=""http://star.koreandrama.org/?p=19050"" target=""_blank"">Choi Jong Won</a> as Ma Pyung Moon<br/> <a href=""http://star.koreandrama.org/?p=9600"" target=""_blank"">Jung Kyung Soon</a> as Ma Kang Ja<br/> <a href=""http://star.koreandrama.org/?p=39764"" target=""_blank"">Yoo Eun Mi</a> as Ma Ye Kyung (Soon JungÌ¢‰âÂ‰ã¢s daughter)</p><p><em>Lee Family </em></p><p><a href=""http://star.koreandrama.org/?p=761"" target=""_blank"">Moon Jung Hee</a> as Lee Soon Jung<br/> Park Young Tae as Lee Sang Man<br/> <a href=""http://star.koreandrama.org/?p=21169"" target=""_blank"">Park Soo In</a> as Lee Yoo Jung (Soon JungÌ¢‰âÂ‰ã¢s younger sister)</p><p><em>Kim Family </em></p><p><a href=""http://star.koreandrama.org/?p=791"" target=""_blank"">Kim Yeon Joo</a> as Kim Joo Ri<br/> <a href=""http://star.koreandrama.org/?p=39282"" target=""_blank"">Uhm Yoo Shin</a> as Oh Young Shil (Joo RiÌ¢‰âÂ‰ã¢s mother)</p><p><em>Other people </em></p><p>Yoon Young Joon as Park Min Hyuk<br/> Ahn Do Kyoon as Park Joon<br/> <a href=""http://star.koreandrama.org/?p=4634"" target=""_blank"">Sun Woo Yong Nyeo</a> as Jang Ok Soon<br/> <a href=""http://star.koreandrama.org/?p=12420"" target=""_blank"">Kim Seung Hwan</a> as Oh Young Hoon<br/> Kim Myung Jin as Choi Soo Ho<br/> <a href=""http://star.koreandrama.org/?p=17483"" target=""_blank"">Kim Soo Yeon</a> as Kang Mi Ra<br/> <a href=""http://star.koreandrama.org/?p=4634"" target=""_blank"">Jung Yong Rye </a></p><p><strong>Production Credits </strong></p><p>Director: Hong Chun Chang<br/> Screenwriter: Kim Young In</p><p><a href=""http://tv.sbs.co.kr/mm/"" target=""_blank"">Official site </a></p><div class=""sharedaddy sd-sharing-enabled""><div class=""robots-nocontent sd-block sd-social sd-social-icon sd-sharing""><h3 class=""sd-title"">Share this:</h3><div class=""sd-content""><ul><li class=""share-facebook""><a class=""share-facebook sd-button share-icon no-text"" data-shared=""sharing-facebook-727"" href=""https://www.koreandrama.org/daughter-in-law/?share=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Facebook""><span></span><span class=""sharing-screen-reader-text"">Click to share on Facebook (Opens in new window)</span></a></li><li class=""share-twitter""><a class=""share-twitter sd-button share-icon no-text"" data-shared=""sharing-twitter-727"" href=""https://www.koreandrama.org/daughter-in-law/?share=twitter"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Twitter""><span></span><span class=""sharing-screen-reader-text"">Click to share on Twitter (Opens in new window)</span></a></li><li class=""share-end""></li></ul></div></div></div></div>",2015,6.5,,31,,"Ok-Dam Baek, Tae-young Ki, Bo-yeon Kim, Da-som Kim"
1135,1135,The Secret of Keu Keu Island,['Romance'],MBC,"Ten employees in a company drift off to an inhabited island after an accident that occurred at sea during their company trip. Since all ten employee were drunk before the accident occurred, they have no recollection of how they came to be stranded on the island.",,,,,,
1136,1136,The Lawyers of The Great Republic Korea,['Romance'],MBC,"Ì¢‰âÂÒLOVE &amp; LAWÌ¢‰âÂå is a tale about a man involved in a divorce lawsuit, and his lawyerÌ¢‰âÂ‰ã¢s attempt to salvage his money and love. The story includes an exciting turn of events when romance is found during the process of the lawsuit.</p><p>Woo Lee-kyung worked at a major law firm as a secretary when she fell head-over-heels in love with Byun-hyuk, a rising star attorney in the firm. They fell madly in love with each other and ended up living together for three years. However, one day, Byun-hyuk decided to leave her, and all she had left were his law school books. The despaired Lee-kyung studied day and night with Byun-hyukÌ¢‰âÂ‰ã¢s books, and soon passed the bar exam herself. Lee-kyung ends up opening her own tiny office with no employees. Her first task is to represent Han Min-kook, who winds up in a huge divorce lawsuit that could cost him an incredible sum of $100 million dollars. This case also lands Lee-kyung in a funny, cute tale of romance. Meanwhile, the story takes an odd twist when it is discovered that Han Min-kookÌ¢‰âÂ‰ã¢s ex-wife, Lee Ae-ri, is Lee-kyungÌ¢‰âÂ‰ã¢s good friend, and the lawyer representing Ae-ri is none other than Byun-hyuk himself. At the end of the day, Lee-kyung is left with the challenge of facing a showdown with her friend, Ae-ri, as well as her first love, Byun-hyuk. Ì¢‰âÂ‰Û taken from MBC Global Media",2008,,,,75 min,"Se-na Lee, Eun-jeong Han, Sung-Jae Lee, Lee Soo-Kyung"
1137,1137,When ItÌ¢‰âÂ‰ã¢s At Night,"['Romance', 'comedy']",MBC,,2008,,,,70 min,"Young-yu Lee, Lee Dong Gun, Kim Jung Hwa, Seon-a Kim"
1138,1138,Choi Kang Chil Woo,['Historical'],KBS2,,2008,6.8,,28,,"Eric Moon, Hye-Sun Ku, Ah-in Yoo, No-min Jeon"
1139,1139,Gourmet,['Romance'],SBS,Sung Chan is a talented cook. He peddles food from his truck all over the country to discover the best and precious traditional Korean cuisines.,,,,,,
1140,1140,Little Mom Scandal,['NaN'],CGV,The drama about a rebellious teenage girl who ends up getting pregnant and being an unwed mother at the age of eighteen.,,,,,,
1141,1141,Big Sister,['Romance'],,"><p><img alt=""bigsister2.JPG"" src=""https://www.koreandrama.org/wp-content/uploads/2009/01/bigsister2.JPG""/></p><p>Title: Ì_åå¡ÌÂ‰ÛÒåüÌÇ‰Û_è  / Big Sister<br/> Chinese title : Ì´å_å¤Ì´å¤åÌ´å¤å<br/> Also known as: My Pitiful Sister<br/> Genre: Romance<br/> Episodes: 150<br/> Broadcast Network: <a href=""https://www.koreandrama.org/?tag=kbs1"" target=""_blank"">KBS1</a><br/> Broadcast period: 2008-June-09 to 2009-Jan-02<br/> Air time: Monday to Friday 7:50am</p><p><span id=""more-760""></span></p><p><strong>Synopsis </strong></p><p>The drama about the lives of three sisters after they lose their parents. In Ok is the sister who will do anything for her sisters. In Ok finds out that her younger sister, In Soo, has given birth to a daughter out of wedlock. In Ok, being the unselfish sister that she is, is left to take care of In SooÌ¢‰âÂ‰ã¢s daughter while In Soo is in Germany pursuing her dreams of becoming a doctor.",,,,,,
1142,1142,Things We Do That We Know We Will Regret,['Romance'],KBS2,This drama is made up of four different kinds of love the heroine goes through. Each love story is a one-act drama in the four-part series.,,,,,,
1143,1143,My Sweet Seoul,['Romance'],SBS,,,,,,,
1144,1144,Tokyo Shower,['Romance'],SBS,"A love story from Tokyo. This drama is a joint Korea-Japan production. Lee Soo Jin is an actress that used to run away from her problems before getting famous. Her first love was Hyun Soo, a sushi chef from Korea. Seven years have passed since Soo Jin last saw Hyun Soo and she canÌ¢‰âÂ‰ã¢t forget about him.",,,,,,
1145,1145,Returned Earthen Bowl,"['Romance', 'comedy']",KBS2,The Kang family owns a restaurant that specializes in selling Korean traditional beef soup. Kang Hye Kyung is Ok JaÌ¢‰âÂ‰ã¢s daughter and becomes annoyed when Park Man Bong doesnÌ¢‰âÂ‰ã¢t give her the time of day.,,,,,,
1146,1146,Women of The Sun,"['Romance', 'melodrama']",KBS2,"Shin Do Young is an announcer who instigates the jealously of all women around her because of her superior looks, great abilities, and great background. But Do Young has a deep, dark secret. She was actually abandoned at an orphanage when she was young but luckily she was adopted by a nice couple. The couple were unable to have their own children but were surprised when their biological daughter was born. Do Young, afraid that her parents would no longer love her anymore abandoned her 5 year old little sister at a train station. Years have passed and Do Young meets a joyful girl, Sa Weol, who becomes her personal shopper. What happens when Do YoungÌ¢‰âÂ‰ã¢s terrible misdeed is revealed and that Sa Weol is actually the sister she abandoned at the train station all those years ago?",2008,8,,7,,"Jae-Suk Han, Sook-hee Hyun, Young-nam Jang, Min-a Jeong"
1147,1147,Iljimae,['Historical'],SBS,"Set during the Joseon Dynasty, Iljimae acts as a useless gangster in the marketplace by day but at night he is a chivalrous robber who robs corrupt government officials to give to the poor. After each robbery he leaves behind a wooden branch from a plum tree at the site of the robbery to take responsibility for the robbery. Bong Soon is a hilarious girl with good martial art skills and lives as a swindler. She only loves Iljimae and sacrifices her whole life for him. Eun Chan is a doctorÌ¢‰âÂ‰ã¢s daughter and is good in nature and usually helps miserable people. She meets Iljimae once by chance, and their sweet love story begins. However, her love puts Iljimae in a dangerous situation because an Imperial Guard also loves her.",2008,8.2,,609,60 min,"Joon-Gi Lee, Sung-ryung Kim, Kil-kang Ahn, Won-jong Lee"
1148,1148,Chun JaÌ¢‰âÂ‰ã¢s Happy Events,"['Romance', 'family']",MBC,,,,,,,
1149,1149,DonÌ¢‰âÂ‰ã¢t Ask Me About the Past,"['Romance', 'comedy']",OCN,,,,,,,
1150,1150,Spotlight,['Romance'],MBC,"Oh Tae Suk is a charismatic reporter who is the lead reporter for the society news division. Tae Suk is someone who never gives up until the truth is told. However, because of his personality, there are always conflicts within his team. During his training of the new junior reporters he discovered the potential of Seo Woo Jin and not only become her mentor but also her love interest.",2008,,,,60 min,"Jung-min Park, Jin-hee Ji, Goo Jin, Yun-hie Jo"
1151,1151,You Are My Destiny,"['Romance', 'family']",,"Jang Sae Byuk is a a girl who tries to find a new meaning in life after she receives an eye cornea transplant from the doctor that took care of her after her accident. That doctor, Kim Na Young, died in a car accident on her way back from Africa. Sae Byuk becomes close with the Na YoungÌ¢‰âÂ‰ã¢s family after finding them. The family slowly accepts her as part of the family. Kang Ho Se and Kim Tae Poong, Na YoungÌ¢‰âÂ‰ã¢s twin brother, have disliked each other since they were young kids. This is mostly Tae Poong hates Ho Se because Ho SeÌ¢‰âÂ‰ã¢s family was rich and because Tae PoongÌ¢‰âÂ‰ã¢s father was Ho SeÌ¢‰âÂ‰ã¢s fatherÌ¢‰âÂ‰ã¢s driver and his mother was the maid.",2014,7.9,,1253,,"Hyuk Jang, Na-ra Jang, Choi Jin-Hyuk, Dae-chul Choi"
1152,1152,Our Happy Ending,['Family'],MBC,The drama is about the discords and meanings of a family seen though the eyes of a child.,,,,,,
1153,1153,Bittersweet Life,['Romance'],MBC,"The drama about a man who commits suicide. A detective tries to solve the case and figure what really happened. The drama goes back in time to six months before the man, Lee Joon Soo, committed suicide. Yoon Hye Jin and Ha Dong WonÌ¢‰âÂ‰ã¢s marriage is on the rocks. Though they have two daughters together, both have secret love affairs with other people. Joon Soo accidentally meets Hye Jin in Japan and falls for her. Hong Da Ae is the woman whom Dong Won is seeing on the side. She never wanted to be his wife nor his mistress and that is why their affair has lasted for so long. That was till Da Ae met Joon Soo. She realized that she could no longer continue seeing Dong Won and she fell for Joon Soo. Did Joon Soo really kill himself?",2005,7.6,,31363,120 min,"Jee-woon Kim, Byung-Hun Lee, Min-a Shin, Yeong-cheol Kim, Jung-min Hwang"
1154,1154,Aeja Eonni Minja,"['Family', 'romance']",SBS,This drama revolves around how Min Ja and Ae Ja understand the most valuable possession of oneÌ¢‰âÂ‰ã¢s life is family.,,,,,,
